states,right 1,left 1,right 2,left 2,right 3,left 3
"(8, 14)",-1193.0125508656529,-1192.8154606214707,-1201.213470791162,-1188.2100544597597,-1196.4183325493289,-1192.9285072750667
"(8, 15)",-1194.1745936624773,-1189.3444068461831,-1189.7195294319354,-1189.6393555087018,-1192.9432000551926,-1189.2706244726255
"(8, 16)",-1195.3677396250373,-1194.8813311563308,-1199.935215900632,-1198.4415111148494,-1196.2523218913104,-1201.4678505058152
"(8, 17)",-1189.0825147178884,-1195.709482258471,-1188.644633305657,-1190.2627214738925,-1194.5371964877315,-1193.6167299424262
"(8, 18)",-1193.126927599368,-1187.4815289140838,-1188.5763417329604,-1191.250030043883,-1184.9179912566851,-1183.745731491475
"(8, 19)",-1217.3118903852799,-1220.4092121248677,-1215.1725571716004,-1217.3500631916702,-1222.6306266809415,-1219.886827208525
"(9, 0)",-1292.4093436745684,-1296.8399832792597,-1293.1792935887456,-1296.8853279720374,-1291.406286049613,-1298.9544222597633
"(9, 1)",-1265.833019462519,-1251.3556736058008,-1264.1890940495177,-1253.215207604218,-1240.8629257068428,-1255.1593421654752
"(9, 2)",-1235.9356298058758,-1230.2766753857347,-1227.7222690873125,-1234.0062786206868,-1223.0316969591152,-1263.374926148988
"(9, 3)",-1221.2171830741024,-1232.8711797158792,-1219.9872291646172,-1245.1923750397716,-1207.4633477236443,-1250.5740936162176
"(9, 4)",-1169.4809161162232,-1176.79281387946,-1166.9622025046729,-1182.4051697873454,-1151.3130693341052,-1202.1209241421673
"(9, 5)",-1145.923552218334,-1169.390929481758,-1147.3654411408236,-1182.9638248385952,-1134.2711104648347,-1171.260262457877
"(9, 6)",-1133.9700761818397,-1154.6056419997858,-1132.4732116219293,-1147.0139238424545,-1111.312225831645,-1148.1687212361053
"(9, 7)",-1085.0971869285586,-1096.3190808679133,-1082.2568008245246,-1119.6328509985647,-1058.0518114354793,-1077.6693222301894
"(9, 8)",-1057.2726339735625,-1077.1852827426337,-1049.90881995487,-1055.7627923536832,-1045.6678846033085,-1048.0758172901262
"(9, 9)",-1042.2630896623941,-1170.6213708812234,-1005.5380910030174,-1181.2201504055156,-1055.1050859158638,-1208.0243195632142
"(9, 10)",-964.7821949730666,-1101.2199796493985,-1001.9418647098976,-1183.716849807552,-997.4539134794913,-1210.741718506335
"(9, 11)",-956.1792499187583,-1002.9027481228657,-956.3434023276873,-1099.034196738312,-1021.0391217692694,-1185.0863896151163
"(9, 12)",-1035.1718520811955,-970.4378389573957,-1055.8317668711802,-1051.0442973315576,-1066.4110010897082,-1085.6587178934706
"(9, 13)",-1097.3998948457145,-1070.3142550665646,-1082.5874343654164,-970.719561738078,-1092.4335168595871,-1086.5681740450386
"(9, 14)",-1099.0303256930267,-1098.543613067949,-1100.4481492133643,-1083.6015433616824,-1096.7386905370415,-1099.6687798150135
"(9, 15)",-1100.519936415108,-1101.1855258481746,-1103.119746308591,-1098.2605086576375,-1097.3798861236319,-1090.385884145929
"(9, 16)",-1103.2674888789327,-1111.0426830271597,-1107.4591968637794,-1106.8139830416349,-1108.66594351711,-1106.0253190240694
"(9, 17)",-1097.1196106193092,-1098.4975433801155,-1099.8809442064448,-1096.5330167181255,-1104.8994106118842,-1099.9438808816656
"(9, 18)",-1092.9723774705963,-1089.77823295381,-1100.2287058414936,-1099.0185520125144,-1096.2805297763773,-1095.6960026461595
"(9, 19)",-1130.9182838597126,-1129.3190935962857,-1128.228002718721,-1129.501052201325,-1125.6500778397833,-1128.673091940848
"(10, 0)",-1223.2907853507777,-1226.3402599692033,-1225.161897566786,-1223.2404251826426,-1212.5445412530164,-1232.5497572570268
"(10, 1)",-1226.3495928858738,-1233.1782562823978,-1223.440528286074,-1256.045748946667,-1186.4977955052004,-1236.3548098580727
"(10, 2)",-1176.4957271914313,-1182.124104829762,-1172.4180755263274,-1205.0500896655683,-1153.7452733493244,-1211.6949162654562
"(10, 3)",-1157.4996618346065,-1158.2028089033508,-1140.5551757540584,-1159.5646814826575,-1133.8481570493882,-1181.8381097967276
"(10, 4)",-1138.0760423136635,-1141.318220639211,-1134.6801540228741,-1169.8022173341021,-1104.659300111225,-1187.5054264450557
"(10, 5)",-1081.2613758554573,-1101.4161587082074,-1083.4872264132084,-1114.9612121866562,-1059.1210386880039,-1094.22023091064
"(10, 6)",-1070.9630090181743,-1088.1713575216586,-1056.3689369943713,-1097.7373836774314,-1044.9294374483882,-1131.265540978274
"(10, 7)",-1046.7499419151115,-1062.5598852635524,-1046.3114024169147,-1055.9182903071949,-1022.785071579081,-1064.868602251478
"(10, 8)",-998.1736778575507,-1000.8626575732292,-997.2020460467529,-1038.7387741086,-966.9862028492847,-1059.7195104920147
"(10, 9)",-970.500621410503,-1013.2238605483486,-965.4831712190905,-1037.0752820415535,-955.5890226906405,-987.9185780576545
"(10, 10)",-955.4575488977034,-1045.9881617908454,-958.642996571453,-1040.3101586504965,-941.2535644709966,-1038.4967018336708
"(10, 11)",-920.3623677579834,-1012.9001247326859,-876.1155499360914,-1093.3571674551454,-928.1378432015642,-1106.1093095838469
"(10, 12)",-864.8275251639951,-932.5385148178185,-867.541596899903,-995.138861046054,-944.3401617821927,-1102.6194298089217
"(10, 13)",-867.5266021714924,-867.7164837324073,-951.6567469666206,-924.2957296956853,-883.2924416261992,-1016.3806966880509
"(10, 14)",-976.3455749910634,-968.7408512416816,-966.897210370121,-984.0136285584186,-993.1122193019562,-932.3537221659358
"(10, 15)",-988.8579181755656,-989.7224249025438,-988.5184082268379,-988.3278406009427,-986.6412167743695,-942.5238981310871
"(10, 16)",-997.6249435599572,-995.5740745675662,-997.1222242043088,-997.9707135994479,-1003.0297219049205,-983.9961156955196
"(10, 17)",-991.2629722003911,-991.2877608602962,-990.1395060352964,-989.889575592512,-995.0618051339679,-995.5167027961927
"(10, 18)",-985.3776095739053,-985.4152413958813,-990.068919734703,-980.0381982845266,-981.8151602926959,-982.9833063117111
"(10, 19)",-1018.107227242524,-1018.409679162319,-1021.6215829019256,-1019.8822156210681,-1019.5802362969775,-1022.1684587369685
