states,right 1,left 1,right 2,left 2,right 3,left 3
"(4, 3)",-1588.2764298051284,-1585.512829266031,-1574.3141414920924,-1607.1559399508858,-1577.1989138849317,-1595.148920160599
"(4, 4)",-1596.7706803278154,-1610.1437968662813,-1594.9674772031185,-1598.5623637065112,-1550.0953018940838,-1619.926077592124
"(4, 5)",-1491.202882350812,-1635.479907448576,-1533.422802355775,-1676.5231356972424,-1492.0700951759343,-1679.557922792064
"(4, 6)",-1591.321910673949,-1550.3829239071003,-1576.9417183428836,-1612.8324479572916,-1586.2479677108151,-1621.1910005745142
"(4, 7)",-1585.9921238565698,-1585.3139574593565,-1583.3534421750935,-1508.1147033101963,-1574.7257660443988,-1586.6000786990355
"(4, 8)",-1595.3282422728562,-1592.0740421200776,-1589.5072671254777,-1593.1599753096907,-1596.0453940832551,-1572.8949539546488
"(4, 9)",-1594.155886809921,-1592.346739914699,-1592.2818339030314,-1585.6395206237385,-1593.1112502502956,-1589.392289814333
"(4, 10)",-1602.5457100734575,-1599.6950041680818,-1600.565826613019,-1601.5328119149283,-1597.2995214385194,-1598.6648393812484
"(4, 11)",-1598.1838125573183,-1602.6226399522598,-1601.4498716052826,-1599.9526842167015,-1593.9448948450588,-1596.5526054776817
"(4, 12)",-1597.4330924143846,-1598.084899221104,-1591.1018092514112,-1590.6488013776213,-1591.2776298864997,-1597.1303502915514
"(4, 13)",-1600.1099639022575,-1597.0207400230365,-1596.5577490442283,-1601.6494045473944,-1599.461183740691,-1596.3679827620485
"(4, 14)",-1592.1965986153027,-1599.3493397687594,-1597.0607073061437,-1594.0932807121471,-1594.5929856545624,-1599.294094632665
"(4, 15)",-1592.124564057192,-1595.410314534574,-1590.965101588721,-1595.5475862607136,-1591.1352108281592,-1589.3809000831304
"(4, 16)",-1596.5183608845718,-1595.6415748748323,-1595.588905404254,-1602.7844281611915,-1598.5601984214966,-1599.0294067663895
"(4, 17)",-1588.7124036744046,-1591.7717357461454,-1597.2366984312225,-1595.7883946367842,-1590.247269932007,-1592.3884965904795
"(4, 18)",-1579.8211435078297,-1588.7484019860349,-1583.7330683242835,-1588.0843121501605,-1588.829896208429,-1585.7850354987445
"(4, 19)",-1623.825537319271,-1621.632306154456,-1623.8151989678413,-1620.96173918521,-1622.7762768701562,-1618.3783908758242
"(5, 0)",-1578.0793349684106,-1581.5333026759613,-1576.4772505706321,-1581.1753183903986,-1573.7038108495801,-1581.0449171277064
"(5, 1)",-1555.3450928475877,-1562.8650155960381,-1555.9873479940816,-1563.1331104882443,-1554.897054957352,-1563.6734296145517
"(5, 2)",-1554.536451540762,-1554.114465201192,-1552.6658503366637,-1562.7023516723386,-1552.1046974346373,-1562.5384391544683
"(5, 3)",-1492.7837253871985,-1506.0386690558369,-1491.0132992688953,-1491.3360126412495,-1483.813037582702,-1507.0571839122358
"(5, 4)",-1474.439624542617,-1482.8181108691674,-1459.7702379873967,-1479.4690339312276,-1473.4640937686684,-1479.4343125627636
"(5, 5)",-1489.0183528331129,-1506.4089745972235,-1396.603524360017,-1497.546973040284,-1495.4827756743748,-1510.4691491623714
"(5, 6)",-1393.9100195230728,-1507.357106224545,-1388.0381652175597,-1619.7640822898002,-1465.0357668076708,-1647.4367265052995
"(5, 7)",-1478.4172947546674,-1450.0982135746788,-1492.7903257764553,-1501.5935621149656,-1498.383549260513,-1509.2807704898607
"(5, 8)",-1469.2086572827643,-1390.1471198525762,-1480.8909369177509,-1465.0358081120173,-1474.6544370331783,-1521.41897585613
"(5, 9)",-1501.5021772215714,-1502.020239301982,-1501.7216394078373,-1501.8922565052549,-1501.9407087045695,-1478.9062886194324
"(5, 10)",-1488.1288122324415,-1491.3755035274305,-1489.8123196396687,-1485.1548370581968,-1489.903656003761,-1492.5793455050825
"(5, 11)",-1501.9515753438984,-1502.9651396125762,-1498.1234800833513,-1500.8451530706516,-1499.6340705604684,-1495.6454808814192
"(5, 12)",-1498.6791910657982,-1500.7180883890169,-1494.9745164454998,-1491.757065248501,-1499.2015546660973,-1499.3779978225457
"(5, 13)",-1499.5524334372572,-1499.3849002831753,-1497.6633107807982,-1492.2983599338124,-1496.833749352699,-1493.9311893297095
"(5, 14)",-1493.7161860684378,-1499.2086838965208,-1501.524765195747,-1498.705949703323,-1495.9330425015505,-1502.0081184969345
"(5, 15)",-1500.4094616523253,-1500.0760415670786,-1498.0206212405628,-1493.9367295356476,-1497.4721342902387,-1494.393963007392
"(5, 16)",-1502.1499663422467,-1500.2144461290761,-1504.4743401051576,-1499.3705392032537,-1497.6629915713925,-1504.3894323679242
"(5, 17)",-1492.8489615520311,-1499.5920147359834,-1502.3996445493538,-1501.4919936693432,-1497.9447857453797,-1498.1534126272022
"(5, 18)",-1487.089010002791,-1494.598671157124,-1490.190120232807,-1487.0148723155362,-1494.194136672029,-1491.9089347520985
"(5, 19)",-1529.4559964446344,-1524.1493281341834,-1531.0189543272716,-1529.7388231460886,-1526.1472319391498,-1524.1617342538568
"(6, 0)",-1522.7598646196357,-1522.8182392390117,-1519.4845220888635,-1526.8754634797222,-1522.0153522480064,-1526.7807034183654
"(6, 1)",-1497.8179178507044,-1502.5090991396914,-1498.910801851254,-1504.2642708120095,-1494.5942820882685,-1504.3431826563415
"(6, 2)",-1501.3257004751522,-1497.877125882845,-1492.8581296801517,-1503.391865499964,-1492.175721889052,-1497.8410217610515
"(6, 3)",-1467.0962620010139,-1480.3003257535786,-1467.4772944948002,-1477.429905644919,-1465.815556359092,-1479.839410382862
"(6, 4)",-1411.6142847533524,-1414.4854748856328,-1402.021356927613,-1403.2816036854692,-1399.1195413598289,-1405.0528989920795
"(6, 5)",-1402.3742167102716,-1400.2623407406084,-1397.2943823524872,-1411.1846420511781,-1395.4641410245374,-1417.5680718738686
"(6, 6)",-1399.515397589815,-1408.7014060441418,-1373.7201688275752,-1435.475928461066,-1404.8535437778983,-1407.6938950974488
"(6, 7)",-1336.3782824695763,-1445.5265173082628,-1337.8249555280834,-1517.151896746071,-1301.0137939038348,-1566.3844014756346
"(6, 8)",-1355.154181828358,-1399.3361053466767,-1300.3751858089493,-1431.1012524733935,-1391.5647883263846,-1485.5733276632534
"(6, 9)",-1392.705912828537,-1396.7318157709278,-1380.6756748316413,-1392.1950294851524,-1390.6912216657101,-1409.571648809711
"(6, 10)",-1413.2331588386396,-1407.5340536289011,-1414.0286287749775,-1413.6947437882752,-1412.6912360481724,-1394.3318760016548
"(6, 11)",-1420.6734533711033,-1423.717550845471,-1420.0655557436571,-1422.6731945686022,-1422.5427966639481,-1359.8596776148308
"(6, 12)",-1428.8181235216987,-1421.0112573855138,-1422.94054420471,-1423.174878003927,-1427.5551531434255,-1421.5004678370958
"(6, 13)",-1427.4020876280601,-1425.5237608067232,-1423.6995467878503,-1428.4273496147625,-1429.0952337723534,-1423.649306230001
"(6, 14)",-1418.629572850186,-1425.0477009085912,-1424.6345363200135,-1427.5896966120777,-1419.2952868317336,-1425.2386132006627
"(6, 15)",-1426.2324279293027,-1420.1836329563582,-1422.9798631661442,-1426.9013307303453,-1418.6829404205948,-1420.497981518547
"(6, 16)",-1423.4861516457738,-1431.4073882055793,-1430.8709806916027,-1427.2342589076343,-1429.6109648596669,-1429.0265998281477
"(6, 17)",-1417.8446727116789,-1423.592533278191,-1426.932239848802,-1419.9354272884575,-1420.312680713755,-1425.662599585931
"(6, 18)",-1421.7450783914023,-1423.3694036195964,-1414.4162310319798,-1413.3599246157469,-1417.3648547977095,-1411.0090159177162
"(6, 19)",-1450.657973458184,-1453.1071817032866,-1452.3956180099897,-1451.160677818971,-1451.5293637919485,-1453.4411076402926
"(7, 0)",-1485.3307142184037,-1484.3852935914842,-1486.2488796001649,-1485.5205756245878,-1486.3941726208081,-1492.0138525061022
"(7, 1)",-1471.5858772090303,-1472.2720803166874,-1473.2828578575609,-1479.0868005710029,-1468.8511483925552,-1475.9267594329842
"(7, 2)",-1426.4962601133225,-1428.780552044986,-1424.452720026004,-1433.3036442414834,-1421.0625714066678,-1447.5316140901734
"(7, 3)",-1427.5917107103337,-1426.2755020416723,-1422.910750381466,-1444.608655917976,-1421.754175021239,-1433.625881750627
"(7, 4)",-1386.0803159739608,-1399.1987497507703,-1386.5771383445544,-1390.209564611317,-1385.1107000229215,-1402.0887816869351
"(7, 5)",-1335.1859797341235,-1345.1676105682416,-1338.1078602926807,-1343.2354586520005,-1332.360683289,-1338.161108026987
"(7, 6)",-1335.9582417976953,-1333.5109624910374,-1328.9549880307366,-1351.3990447514532,-1329.2208640840477,-1345.645110306035
"(7, 7)",-1306.9752094570397,-1314.408994968275,-1307.0566236670963,-1328.515208291345,-1289.3580923860322,-1318.6594502885548
"(7, 8)",-1284.8416306087474,-1340.238667371791,-1242.4505468226248,-1333.5602151452824,-1287.5036525692785,-1330.8649587609414
"(7, 9)",-1239.8188374419112,-1307.7306566909563,-1304.276311484796,-1311.6901703395306,-1302.345138895228,-1313.008385998679
"(7, 10)",-1206.2994844739337,-1221.3051024098904,-1225.494791481288,-1285.882765993466,-1220.3648227980411,-1375.9639681830595
"(7, 11)",-1314.6533094410588,-1310.442305725759,-1312.7133593930378,-1315.7964169269796,-1308.493368904019,-1279.4728524953614
"(7, 12)",-1302.63329670475,-1304.3860644604315,-1309.718106396813,-1302.69526799161,-1308.9810553078466,-1308.0736781833348
"(7, 13)",-1302.0657589471582,-1300.0920979811253,-1295.0203098843162,-1304.186667977591,-1296.319457200748,-1299.050165159758
"(7, 14)",-1309.0932471605724,-1306.5732602174205,-1302.0069326118046,-1302.428055294558,-1305.1257158401836,-1304.6221237725022
"(7, 15)",-1296.07064013793,-1298.2842436404674,-1295.487717961185,-1302.2428033211866,-1293.1935376310626,-1299.5906699520917
"(7, 16)",-1300.1690232056462,-1299.012639069129,-1299.681949358435,-1306.2599684799334,-1301.164483403837,-1305.3359729293127
"(7, 17)",-1292.6829807068439,-1293.495497093512,-1301.3242312135146,-1296.581724386338,-1296.1567866370806,-1300.4089736878077
"(7, 18)",-1288.887397528649,-1287.9967927618893,-1294.828103989567,-1293.0232425171007,-1285.462749351633,-1285.095643558607
"(7, 19)",-1327.8268639461583,-1325.5763387631462,-1329.9909435497623,-1324.2300671138044,-1321.1160729724486,-1327.8087483016966
"(8, 0)",-1418.6326295766796,-1426.4316229728379,-1417.5976293614522,-1419.1399863732606,-1413.8352392910467,-1413.9453234015984
"(8, 1)",-1401.8796043570962,-1406.8102785065034,-1402.4425756660005,-1409.0347846594575,-1401.0138973344933,-1402.4588201488357
"(8, 2)",-1395.9366900977072,-1401.1473324889762,-1395.7810782156105,-1397.0854842290428,-1393.9150130004891,-1403.6177555395361
"(8, 3)",-1344.555139409103,-1351.2832272391831,-1344.4189333963102,-1359.6006183049517,-1324.0681130671217,-1347.6487122982526
"(8, 4)",-1314.0890297521198,-1314.7302804882215,-1311.7510530425218,-1320.3669372556274,-1307.5556586249813,-1316.6191033050495
"(8, 5)",-1301.4628234631396,-1303.3033343694085,-1300.8825737779243,-1312.3215532887962,-1297.7459779054825,-1310.6578252805396
"(8, 6)",-1243.14944679885,-1267.8258758378856,-1237.8942436205436,-1253.9110395909033,-1227.6142112126954,-1270.7863622297575
"(8, 7)",-1225.003107078799,-1229.1204701250742,-1216.5938943824042,-1235.607484863267,-1212.7315424387893,-1221.6538143271769
"(8, 8)",-1209.660854252453,-1225.235435032679,-1204.7226727553395,-1218.073777812202,-1198.823051387718,-1234.668569118099
"(8, 9)",-1135.8799043618585,-1236.4479860308434,-1215.8167495155467,-1260.745923002315,-1199.544043785429,-1244.0795635339928
"(8, 10)",-1209.9636745294044,-1160.2312446003564,-1197.5028897816646,-1227.792746808942,-1204.081230921187,-1267.8209071567296
"(8, 11)",-1116.1129693803407,-1131.044792160737,-1159.3762180476656,-1147.3219259614395,-1161.538617320884,-1287.6794465613457
"(8, 12)",-1216.129213118474,-1209.1094407267944,-1224.290157379626,-1130.046913681851,-1223.917095529644,-1222.9528770132242
"(8, 13)",-1227.1342941067824,-1225.2621948139454,-1230.5505795351112,-1224.725370087057,-1226.9115429103285,-1124.9080071208814
